"Host.Id","Host.Since","Name","Neighbourhood","Property.Type","Room.Type","Zipcode","Beds","Number.Of.Reviews","Price","Review.Scores.Rating"
33433964,"5/15/15","Trendy Nolita 1 Bedroom All Trains","Manhattan","Apartment","Entire home/apt",10012,1,0,"175",NA
39374569,"7/23/15","Amazing View 10 mins to Midtown","Queens","Apartment","Entire home/apt",11101,2,3,"149",100
195168,"8/8/10","Elegant 1BR @ Columbus Circle","Manhattan","Apartment","Entire home/apt",10019,1,12,"150",92
60049,"12/4/09","Luxury Apt w Doorman/Elevators/Gym","Manhattan","Apartment","Entire home/apt",10002,2,8,"175",94
49875,"10/30/09","Large 3 bed house in Rego Park","Queens","House","Entire home/apt",11374,3,0,"290",NA
2733078,"6/24/12","Mod in Mahattan. Infant friendly.","Manhattan","Apartment","Entire home/apt",10033,3,1,"122",100
35224817,"6/7/15","UES Bright/Modern Apartment","Manhattan","Apartment","Entire home/apt",10065,1,2,"241",90
255603,"10/7/10","Two BR Hamilton Heights Apartment","Manhattan","Apartment","Entire home/apt",10031,2,0,"145",NA
3044041,"7/24/12","Sunny 1 Bedroom Garden Apartment","Brooklyn","Apartment","Entire home/apt",11216,2,16,"125",92
1358840,"11/1/11","""New"" Apt 15 min from Times Square","Manhattan","Apartment","Entire home/apt",10030,2,54,"125",89
4158278,"11/15/12","Great Apt !! 2Bed, 2Bath & Roofdeck","Brooklyn","Apartment","Entire home/apt",11211,1,12,"275",100
40692305,"8/6/15","Hell's Kitchen apt  in heart of NY","Manhattan","Apartment","Entire home/apt",10036,3,3,"259",100
8653725,"9/5/13","A Tree Grows in Brooklyn","Brooklyn","House","Entire home/apt",11236,3,52,"175",96
32208490,"4/29/15","1 bdrm apt ,24 hr drmn. lux. bldg.","Manhattan","Apartment","Entire home/apt",10022,1,2,"300",90
7107039,"6/25/13","Impeccably Decorated Harlem Apt","Manhattan","Apartment","Entire home/apt",10030,1,0,"225",NA
2265349,"5/1/12","Cozy & Quiet Artist Studio","Manhattan","Apartment","Entire home/apt",10003,1,3,"175",90
135619,"5/31/10","Luminous Beautiful West Vill Studio","Manhattan","Apartment","Entire home/apt",10014,1,12,"200",88
12799396,"3/4/14","Charming East Village apt!!!","Manhattan","Apartment","Entire home/apt",10009,2,41,"150",94
